,x_mso_km,y_mso_km,z_mso_km,r_hel_AU,di,bx_mes_nT,by_mes_nT,bz_mes_nT,time_YYYYMMDDHHmm
0,2162.91736652827,-354.56107690138384,-12438.1103515625,0.3510093229469407,36.9,14.362844837084305,14.375165468500748,-6.606429100036621,2012-09-07 11:36:00
1,2194.4465762438167,-338.0516859982563,-12432.84375,0.3510093229469407,36.9,15.35925853054892,12.542228456274726,-4.38385534286499,2012-09-07 11:37:00
2,2236.415190336288,-316.03188351427525,-12425.4453125,0.3510093229469407,36.9,16.108926127345008,11.632783998814444,-3.3045766353607178,2012-09-07 11:38:00
3,2278.299095506441,-294.0044736100554,-12417.5341796875,0.3510093229469407,36.9,17.218817586927187,10.334046974054617,-2.432389259338379,2012-09-07 11:39:00
4,2320.0947182360424,-271.9704272443814,-12409.123046875,0.3510093229469407,36.9,17.29247572358809,10.187476635303923,-2.804649353027344,2012-09-07 11:40:00
5,2361.8021648652034,-249.93065374782785,-12400.2431640625,0.3510093229469407,36.9,17.645324919654673,9.683109040038048,-3.4473543167114262,2012-09-07 11:41:00
6,2403.4187963816016,-227.8857075395372,-12390.8671875,0.3510093229469407,36.9,16.482782885348467,11.159953864732033,-3.9908564090728764,2012-09-07 11:42:00
7,2444.958334715669,-205.8289142169524,-12380.9931640625,0.3510093229469407,36.9,15.189226820967654,12.396444549385734,-4.954212665557861,2012-09-07 11:43:00
8,2486.3741736401603,-183.7842208434977,-12370.658203125,0.3510093229469407,36.9,15.7095068458669,12.435243189735315,-5.058724880218506,2012-09-07 11:44:00
9,2527.709170724671,-161.72925558126008,-12359.814453125,0.3510093229469407,36.9,15.032352952740133,12.729981581677734,-5.880617618560791,2012-09-07 11:45:00
10,2568.947420194823,-139.67303755572541,-12348.4892578125,0.3510093229469407,36.9,13.497475648841885,13.234489489437111,-6.327116966247559,2012-09-07 11:46:00
11,2610.0859980140963,-117.6157858111692,-12336.6748046875,0.3510093229469407,36.9,13.13277230723503,13.120187910485285,-6.826974391937256,2012-09-07 11:47:00
12,2651.1250388799617,-95.558652166319,-12324.3564453125,0.3510093229469407,36.9,13.211124369370909,13.291666029019703,-7.0953874588012695,2012-09-07 11:48:00
13,2692.060726786037,-73.50263593732234,-12311.572265625,0.3510093229469407,36.9,11.934677242376413,11.996326488133375,-6.648503303527832,2012-09-07 11:49:00
14,2732.892162673115,-51.44845677401281,-12298.29296875,0.3510093229469407,36.9,12.059565059069342,11.980529314265087,-7.678471088409424,2012-09-07 11:50:00
15,2773.619913044921,-29.39675511510541,-12284.5283203125,0.3510093229469407,36.9,13.385661155426767,11.738244450180046,-7.120392799377441,2012-09-07 11:51:00
16,2814.2336218042733,-7.3493565475782825,-12270.2685546875,0.3510093229469407,36.9,15.417843277488046,10.271140485233433,-6.421749591827393,2012-09-07 11:52:00
17,2854.746222350709,14.694544715350276,-12255.515625,0.3510093229469407,36.9,15.383472002205153,10.961445329072859,-6.4205756187438965,2012-09-07 11:53:00
18,2895.144669949342,36.732993021827504,-12240.302734375,0.3510093229469407,36.9,11.892520384322438,13.034994448260688,-5.5938215255737305,2012-09-07 11:54:00
19,2935.430547137225,58.765067319340226,-12224.576171875,0.3510093229469407,36.9,10.349821384194382,13.31418844729275,-5.703001022338867,2012-09-07 11:55:00
20,2975.600483892902,80.79015842767693,-12208.3701171875,0.3510093229469407,36.9,10.699319368848053,12.816243300014591,-6.154440879821777,2012-09-07 11:56:00
21,3015.6560574364207,102.8073907608532,-12191.66796875,0.3510093229469407,36.9,11.050854656626965,12.721899430307245,-6.652781009674072,2012-09-07 11:57:00
22,3055.600522265683,124.82046326937687,-12174.48828125,0.3510093229469407,36.9,13.060772654907112,13.276042158175542,-7.8730812072753915,2012-09-07 11:58:00
23,3095.4087870573803,146.81482743547897,-12156.8125,0.3510093229469407,36.9,13.347694852210607,12.743295192773333,-7.6550636291503915,2012-09-07 11:59:00
24,3135.1029733393516,168.80310211372762,-12138.662109375,0.3510093229469407,36.9,13.665031260061404,12.711765650314925,-6.16046667098999,2012-09-07 12:00:00
25,3174.674104376453,190.78007422388416,-12120.013671875,0.3510093229469407,36.9,12.822666604334545,13.329717883751565,-5.4821810722351065,2012-09-07 12:01:00
26,3214.1198350422387,212.7447781943911,-12100.8681640625,0.3510093229469407,36.9,13.679010637599573,12.756388362090952,-6.208014488220215,2012-09-07 12:02:00
27,3253.4378184379198,234.69626360920032,-12081.2490234375,0.3510093229469407,36.9,13.312663252297838,12.982007098073671,-6.524561405181885,2012-09-07 12:03:00
28,3292.626678503497,256.63368590395976,-12061.126953125,0.3510093229469407,36.9,13.244442256176587,13.320847535181224,-6.366915225982666,2012-09-07 12:04:00
29,3331.6857666434216,278.55628558640547,-12040.529296875,0.3510093229469407,36.9,12.692215479081364,13.979504429589348,-6.374656677246094,2012-09-07 12:05:00
30,3370.6112792576573,300.4629572518229,-12019.43359375,0.3510093229469407,36.9,13.137423362508613,13.953595714160786,-6.959277153015138,2012-09-07 12:06:00
31,3409.402326148674,322.35290547283057,-11997.8525390625,0.3510093229469407,36.9,13.238011545204204,13.622680669503913,-7.1405930519104,2012-09-07 12:07:00
32,3448.0565564299336,344.22521393327696,-11975.7822265625,0.3510093229469407,36.9,14.351520313204752,13.859706763591127,-5.556141376495361,2012-09-07 12:08:00
33,3486.5718772109826,366.0788620636647,-11953.2138671875,0.3510093229469407,36.9,15.155213685682275,13.127531427035295,-6.850363254547119,2012-09-07 12:09:00
34,3524.9471429567084,387.9131359566938,-11930.166015625,0.3510093229469407,36.9,14.983250094236446,13.025822073739118,-7.567990303039551,2012-09-07 12:10:00
35,3563.17977668652,409.72695075038683,-11906.615234375,0.3510093229469407,36.9,15.243869946553414,13.925176929700513,-6.005621910095215,2012-09-07 12:11:00
36,3601.2671854688087,431.519357982352,-11882.5791015625,0.3510093229469407,36.9,14.871055305685735,12.769048077561704,-7.799447059631348,2012-09-07 12:12:00
37,3639.206915278736,453.2882213771352,-11858.056640625,0.3510093229469407,36.9,13.998397632156475,13.977510225190835,-6.786437511444093,2012-09-07 12:13:00
38,3677.0032652264345,475.03671488885396,-11833.03515625,0.3510093229469407,36.9,14.226215353861413,14.725870056546498,-5.348012924194336,2012-09-07 12:14:00
39,3714.6455467594665,496.7595500742466,-11807.5244140625,0.3510093229469407,36.9,14.633930054858162,14.537698355115495,-5.31917667388916,2012-09-07 12:15:00
40,3752.137109738971,518.4575085074457,-11781.51953125,0.3510093229469407,36.9,13.76531380338775,14.870369394284936,-4.443750858306885,2012-09-07 12:16:00
41,3789.4724544770893,540.1292749155658,-11755.0185546875,0.3510093229469407,36.9,13.73834468044074,14.45469821571902,-6.283724784851074,2012-09-07 12:17:00
42,3826.651918724989,561.7740630473304,-11728.0283203125,0.3510093229469407,36.9,14.602142204193227,15.917326610065446,-6.374188423156737,2012-09-07 12:18:00
43,3863.6746122851396,583.3910774753576,-11700.548828125,0.3510093229469407,36.9,13.99234542336235,15.260268947167175,-7.960846424102782,2012-09-07 12:19:00
44,3900.534065960155,604.9788857084342,-11672.5673828125,0.3510093229469407,36.9,13.737207269324026,14.522908415954044,-8.743152618408201,2012-09-07 12:20:00
45,3937.231089628079,626.5368680874526,-11644.091796875,0.3510093229469407,36.9,14.027784227656035,14.612562208171596,-8.457429885864258,2012-09-07 12:21:00
46,3973.7633452518025,648.0639984188174,-11615.1259765625,0.3510093229469407,36.9,13.877513305717736,14.713478253908498,-8.831668853759766,2012-09-07 12:22:00
47,4010.129477153177,669.5592578498163,-11585.65625,0.3510093229469407,36.9,14.842857813935282,15.15574377489598,-8.819584846496582,2012-09-07 12:23:00
48,4046.325435699339,691.0215429293912,-11555.6953125,0.3510093229469407,36.9,14.141089769280294,14.568830088374222,-9.139364242553713,2012-09-07 12:24:00
49,4082.3498474887897,712.4499863599257,-11525.234375,0.3510093229469407,36.9,10.55910704932598,14.386232200234824,-10.113250732421877,2012-09-07 12:25:00
50,4118.200390435435,733.8434255482381,-11494.279296875,0.3510093229469407,36.9,11.788870971810493,13.667091996940849,-10.244821548461914,2012-09-07 12:26:00
51,4153.875684048434,755.2010538187496,-11462.822265625,0.3510093229469407,36.9,11.723652948754575,13.162577441100275,-11.1514310836792,2012-09-07 12:27:00
52,4189.360525205173,776.5141492951972,-11430.8828125,0.3510093229469407,36.9,13.76587888854752,13.24533358039502,-10.817605972290039,2012-09-07 12:28:00
53,4224.687321444306,797.8040614705224,-11398.416015625,0.3510093229469407,36.9,14.300192618026314,13.7027506937426,-10.04499340057373,2012-09-07 12:29:00
54,4259.821918506486,819.0475620423385,-11365.4638671875,0.3510093229469407,36.9,14.943641781045061,13.15657745847787,-7.76884651184082,2012-09-07 12:30:00
55,4294.769968864356,840.2509655295979,-11332.01171875,0.3510093229469407,36.9,15.171239414554186,13.272263947943802,-7.243469715118407,2012-09-07 12:31:00
56,4329.530644352116,861.4129460620842,-11298.0576171875,0.3510093229469407,36.9,14.423483257043962,12.639121688487982,-8.734504699707031,2012-09-07 12:32:00
57,4364.101569713618,882.5327957119025,-11263.595703125,0.3510093229469407,36.9,15.327944837524528,12.080370886530687,-7.9175167083740225,2012-09-07 12:33:00
58,4398.479944975807,903.6092345491071,-11228.6357421875,0.3510093229469407,36.9,15.598617564214068,12.9678708472928,-7.118010997772218,2012-09-07 12:34:00
59,4432.66295953161,924.6410735768097,-11193.17578125,0.3510093229469407,36.9,14.79397299896914,13.068304167674455,-7.459851264953612,2012-09-07 12:35:00
60,4466.649732045175,945.6274415900807,-11157.205078125,0.3510093229469407,36.9,15.563705480824261,13.085250991874915,-6.623047351837157,2012-09-07 12:36:00
61,4500.436499680176,966.5668846074859,-11120.7353515625,0.3510093229469407,36.9,13.987754947569108,12.60397831932776,-6.9979591369628915,2012-09-07 12:37:00
62,4534.021864222415,987.4587475085428,-11083.7529296875,0.3510093229469407,36.9,12.69897344849666,11.898651567079794,-7.340577125549316,2012-09-07 12:38:00
63,4567.4001229303385,1008.301349452915,-11046.267578125,0.3510093229469407,36.9,14.13762981665167,11.874775549112512,-7.214408874511719,2012-09-07 12:39:00
64,4600.572355641338,1029.09386422846,-11008.2744140625,0.3510093229469407,36.9,13.678029615491733,11.787864964518654,-7.110493183135986,2012-09-07 12:40:00
65,4633.535270316712,1049.835015812545,-10969.76953125,0.3510093229469407,36.9,11.88796791921132,12.672326959129677,-7.926497459411621,2012-09-07 12:41:00
66,4666.285553649732,1070.523710048652,-10930.759765625,0.3510093229469407,36.9,12.398736376951733,12.963807243751981,-8.301590919494629,2012-09-07 12:42:00
67,4698.818458672774,1091.1585007699723,-10891.2392578125,0.3510093229469407,36.9,12.460955919552177,11.754647570620143,-7.387614727020264,2012-09-07 12:43:00
68,4731.141365727015,1111.7435386911602,-10851.1962890625,0.3510093229469407,36.9,12.153691159896411,10.382138467254693,-5.808435916900635,2012-09-07 12:44:00
69,4763.2291891279165,1132.2621251657438,-10810.6611328125,0.3510093229469407,36.9,12.455916442175848,10.650565667446829,-6.451850414276122,2012-09-07 12:45:00
70,4795.102391655853,1152.728451787716,-10769.5986328125,0.3510093229469407,36.9,12.001790518084887,10.794090650421424,-6.02370023727417,2012-09-07 12:46:00
71,4826.746014126938,1173.1359145448405,-10728.0322265625,0.3510093229469407,36.9,13.21922198112545,10.99684350865487,-5.656743049621582,2012-09-07 12:47:00
72,4858.159720441015,1193.4831836595877,-10685.9423828125,0.3510093229469407,36.9,15.127226722927912,9.296058763961383,-2.395349502563477,2012-09-07 12:48:00
73,4889.345043509756,1213.7697624337125,-10643.3447265625,0.3510093229469407,36.9,3.8561584208114534,11.207323611426851,4.205765247344972,2012-09-07 12:49:00
74,4920.294850475375,1233.9935877055686,-10600.2236328125,0.3510093229469407,36.9,-1.1902906156354196,10.532038609522463,6.737429618835449,2012-09-07 12:50:00
75,4951.005325331489,1254.1536601590087,-10556.5849609375,0.3510093229469407,36.9,1.5398763811717089,11.417577428200744,7.166252136230469,2012-09-07 12:51:00
76,4981.474213340743,1274.248241291487,-10512.4267578125,0.3510093229469407,36.9,7.590906933305662,14.341880064253886,-2.724319696426392,2012-09-07 12:52:00
77,5011.698183473058,1294.2763885015809,-10467.748046875,0.3510093229469407,36.9,8.334500850771201,16.343455565312887,-4.967320442199707,2012-09-07 12:53:00
78,5041.676920896303,1314.236590145647,-10422.55078125,0.3510093229469407,36.9,8.118118510817517,16.370079192998844,-4.447815895080566,2012-09-07 12:54:00
79,5071.405646740823,1334.1276728560479,-10376.8251953125,0.3510093229469407,36.9,8.05074751030201,16.185845582432506,-4.09420108795166,2012-09-07 12:55:00
80,5100.878704345776,1353.9475617491992,-10330.58203125,0.3510093229469407,36.9,8.21568861489861,15.972980764902767,-3.734308004379273,2012-09-07 12:56:00
81,5130.09667793824,1373.6954648312894,-10283.810546875,0.3510093229469407,36.9,8.284119450899638,15.995155449504855,-3.223945140838623,2012-09-07 12:57:00
82,5159.054324940273,1393.3699701538424,-10236.517578125,0.3510093229469407,36.9,8.493208702144564,16.147207340714488,-2.8750760555267334,2012-09-07 12:58:00
83,5187.745167614574,1412.9676163410184,-10188.69921875,0.3510093229469407,36.9,8.765630693564482,16.209372173970884,-1.995157241821289,2012-09-07 12:59:00
84,5216.174292573591,1432.4911490261366,-10140.341796875,0.3510093229469407,36.9,7.4507386577644255,16.243364333994926,-3.1780426502227783,2012-09-07 13:00:00
85,5244.3333388895235,1451.9363949981491,-10091.4609375,0.3510093229469407,36.9,7.155706868977077,16.128467998124293,-3.2126803398132324,2012-09-07 13:01:00
86,5272.21324797805,1471.3009429924316,-10042.0439453125,0.3510093229469407,36.9,7.790323196918166,15.782519899964194,-3.36075758934021,2012-09-07 13:02:00
87,5299.819482186669,1490.5843256742735,-9992.099609375,0.3510093229469407,36.9,7.763947017552973,15.795937880691516,-2.990719079971313,2012-09-07 13:03:00
88,5327.144331519863,1509.785211253802,-9941.6220703125,0.3510093229469407,36.9,7.549919619949187,15.9068463029531,-3.3431704044342037,2012-09-07 13:04:00
89,5354.185091710677,1528.901501403554,-9890.6083984375,0.3510093229469407,36.9,7.373900863803789,15.841890563278687,-3.9708983898162837,2012-09-07 13:05:00
90,5380.937975110085,1547.9319543192291,-9839.056640625,0.3510093229469407,36.9,4.954870500196584,15.481232917692614,-4.797295093536377,2012-09-07 13:06:00
91,5407.397325057249,1566.8744951172412,-9786.96875,0.3510093229469407,36.9,6.87499637900563,16.302975804102847,-3.400822162628174,2012-09-07 13:07:00
92,5433.560345123782,1585.7278135566266,-9734.33984375,0.3510093229469407,36.9,4.704563288427664,15.514901486423804,-4.888916015625,2012-09-07 13:08:00
93,5459.428710008163,1604.4902004983744,-9681.171875,0.3510093229469407,36.9,4.906270135385896,15.846864756572616,-4.576262950897217,2012-09-07 13:09:00
94,5484.990387464162,1623.1594499878518,-9627.4609375,0.3510093229469407,36.9,5.519726822161694,16.415172408351268,-4.048577308654785,2012-09-07 13:10:00
95,5510.242595242074,1641.734130540019,-9573.2060546875,0.3510093229469407,36.9,5.363721577034745,15.380097469887573,-4.4096198081970215,2012-09-07 13:11:00
96,5535.183606116894,1660.2121966348238,-9518.4033203125,0.3510093229469407,36.9,5.632101865202942,15.470357688292141,-4.095396041870116,2012-09-07 13:12:00
97,5559.810623660234,1678.5923380313034,-9463.05859375,0.3510093229469407,36.9,7.973878648575492,15.141239323109632,-4.076220512390137,2012-09-07 13:13:00
98,5584.119453229514,1696.8725893680096,-9407.1611328125,0.3510093229469407,36.9,3.220637718830446,15.00384047855572,-5.315988540649414,2012-09-07 13:14:00
99,5608.108214535374,1715.0564178230634,-9350.6962890625,0.3510093229469407,36.9,5.117247885570683,14.69843877824054,-6.002939224243164,2012-09-07 13:15:00
100,5631.752618800572,1733.1245140950339,-9293.7197265625,0.3510093229469407,36.9,4.489163736213492,13.835971929204574,-6.002797603607178,2012-09-07 13:16:00
101,5655.0753410067955,1751.09317201269,-9236.1689453125,0.3510093229469407,36.9,5.957209289910949,14.086561847708314,-5.318974018096924,2012-09-07 13:17:00
102,5678.0567494406105,1768.953704865584,-9178.0634765625,0.3510093229469407,36.9,6.791833642274398,14.12195786063949,-5.137829303741455,2012-09-07 13:18:00
103,5700.697141854323,1786.703566528107,-9119.404296875,0.3510093229469407,36.9,8.417771435115718,14.657612006334046,-2.72693943977356,2012-09-07 13:19:00
104,5722.99072688962,1804.3418339354032,-9060.185546875,0.3510093229469407,36.9,9.671102313385132,14.361641585933173,-1.4671180248260498,2012-09-07 13:20:00
105,5744.935249809146,1821.866768584925,-9000.40625,0.3510093229469407,36.9,9.975582612467328,14.011839765469418,-0.5891918540000916,2012-09-07 13:21:00
106,5766.518855600189,1839.2746489710846,-8940.0634765625,0.3510093229469407,36.9,8.831870573706297,14.153839595776056,-2.8149118423461914,2012-09-07 13:22:00
107,5787.744595907398,1856.564602941468,-8879.158203125,0.3510093229469407,36.9,7.275451205678884,14.2676187295287,-3.214399814605713,2012-09-07 13:23:00
108,5808.601528955954,1873.7335073962424,-8817.6875,0.3510093229469407,36.9,7.093882100102711,13.835440884004411,-4.3088340759277335,2012-09-07 13:24:00
109,5829.088341603742,1890.7799797504665,-8755.65234375,0.3510093229469407,36.9,8.374229611079492,13.640762466005015,-5.403952121734619,2012-09-07 13:25:00
110,5849.198471041384,1907.7012860927607,-8693.041015625,0.3510093229469407,36.9,8.3740742308185,14.17310276176029,-4.5826520919799805,2012-09-07 13:26:00
111,5868.926352769462,1924.494563453041,-8629.8681640625,0.3510093229469407,36.9,7.4033138737079645,14.829639731627607,-3.9289731979370117,2012-09-07 13:27:00
112,5888.265324727822,1941.1579266284643,-8566.115234375,0.3510093229469407,36.9,8.378594275874029,13.478581125824867,-3.0385124683380127,2012-09-07 13:28:00
113,5907.2131747151525,1957.6892733842544,-8501.79296875,0.3510093229469407,36.9,10.252527870894314,11.30431942709108,-4.2571754455566415,2012-09-07 13:29:00
114,5925.76179992106,1974.086427129314,-8436.8876953125,0.3510093229469407,36.9,10.24895892633522,12.579087055727491,-3.959749698638916,2012-09-07 13:30:00
115,5943.906861015006,1990.3444559296329,-8371.4130859375,0.3510093229469407,36.9,9.869098852403424,12.444237770542722,-4.778815746307373,2012-09-07 13:31:00
116,5961.640513304005,2006.4631798140647,-8305.3544921875,0.3510093229469407,36.9,10.762653972415274,10.967927783758668,-3.428752899169922,2012-09-07 13:32:00
117,5978.9587748256945,2022.4388147600146,-8238.7060546875,0.3510093229469407,36.9,13.479726634535162,11.09889253795332,-1.4024523496627808,2012-09-07 13:33:00
118,5995.85404192467,2038.2691196470328,-8171.48046875,0.3510093229469407,36.9,13.544130081506234,10.631071109456704,-2.2649004459381104,2012-09-07 13:34:00
119,6012.320707565474,2053.951595237268,-8103.67041015625,0.3510093229469407,36.9,14.853631538593245,8.99679557297739,-3.32669734954834,2012-09-07 13:35:00
120,6028.351352415557,2069.4824242372747,-8035.2666015625,0.3510093229469407,36.9,15.638310288033724,7.84069378569049,-1.1126389503479004,2012-09-07 13:36:00
121,6043.942280987327,2084.8595767562547,-7966.275390625,0.3510093229469407,36.9,15.888756931163751,8.227931073898318,-0.6145171523094177,2012-09-07 13:37:00
122,6059.084519768546,2100.079914065125,-7896.68603515625,0.3510093229469407,36.9,16.947577794174098,5.103265346345452,-1.1852408647537231,2012-09-07 13:38:00
123,6073.77353092714,2115.140201646948,-7826.50390625,0.3510093229469407,36.9,17.1509765779378,4.990143963958231,-1.3915001153945925,2012-09-07 13:39:00
124,6088.000340950873,2130.037300772637,-7755.7275390625,0.3510093229469407,36.9,16.92153065274904,5.879490650856282,-2.003713130950928,2012-09-07 13:40:00
125,6101.757402899062,2144.768485345441,-7684.3505859375,0.3510093229469407,36.9,15.80826701716776,4.445087306179474,-3.542256116867065,2012-09-07 13:41:00
126,6115.039223165703,2159.3302861748925,-7612.37158203125,0.3510093229469407,36.9,14.667339944030438,5.9093328058263745,-3.9278743267059326,2012-09-07 13:42:00
127,6127.8378690845775,2173.719071740976,-7539.78857421875,0.3510093229469407,36.9,13.718717977694922,10.643932389178865,-5.4005656242370605,2012-09-07 13:43:00
128,6140.14583625105,2187.931752214706,-7466.59765625,0.3510093229469407,36.9,12.886618196575556,9.619663028082492,-5.6388020515441895,2012-09-07 13:44:00
129,6151.954919702815,2201.962820700195,-7392.81689453125,0.3510093229469407,36.9,12.402496084060084,10.773487744115135,-5.4478912353515625,2012-09-07 13:45:00
130,6163.25652037563,2215.8143441490247,-7318.3896484375,0.3510093229469407,36.9,13.274543500582931,7.6672922695486525,-5.274333953857422,2012-09-07 13:46:00
131,6174.046225144415,2229.4778178342385,-7243.3740234375,0.3510093229469407,36.9,14.510837199394182,6.469444997187985,-3.5047485828399663,2012-09-07 13:47:00
132,6184.309640685474,2242.950206629233,-7167.73681640625,0.3510093229469407,36.9,14.185409263309749,7.378351106932911,-3.6371245384216313,2012-09-07 13:48:00
133,6194.047578084784,2256.228778634973,-7091.484375,0.3510093229469407,36.9,13.116742304831426,9.263772140285504,-3.4661028385162367,2012-09-07 13:49:00
134,6203.242904304988,2269.308703507584,-7014.611328125,0.3510093229469407,36.9,12.582341414506944,10.13630435112524,-4.195474147796632,2012-09-07 13:50:00
135,6211.884791000712,2282.185888194621,-6937.1181640625,0.3510093229469407,36.9,10.623315523070133,10.858973486083544,-4.520079612731934,2012-09-07 13:51:00
136,6219.977387377351,2294.858482776432,-6858.99853515625,0.3510093229469407,36.9,10.445770576087902,11.094718203561321,-4.717960834503174,2012-09-07 13:52:00
137,6227.502431578301,2307.3186981512044,-6780.25244140625,0.3510093229469407,36.9,10.899179857749331,11.060996443661864,-4.7788190841674805,2012-09-07 13:53:00
138,6234.444432719122,2319.5644769595747,-6700.876953125,0.3510093229469407,36.9,9.627170918379411,10.66786695316875,-6.048887252807617,2012-09-07 13:54:00
