,x_mso_km,y_mso_km,z_mso_km,r_hel_AU,di,bx_mes_nT,by_mes_nT,bz_mes_nT,time_YYYYMMDDHHmm
0,2371.5370703132958,-1597.4886579153408,-12354.2470703125,0.396590759419103,88.7,-9.614613802649773,-7.759049676556708,-12.677430152893065,2012-06-19 11:22:00
1,2406.1764746208787,-1601.0181589974509,-12346.890625,0.396590759419103,88.7,-5.517311086983002,-3.4275791908148534,-16.735540390014652,2012-06-19 11:22:00
2,2452.284377624791,-1605.6768586330802,-12336.6904296875,0.396590759419103,88.7,-6.586672911377928,0.3542561604965968,-16.444063186645508,2012-06-19 11:23:00
3,2498.2789091449395,-1610.2742973904114,-12326.0087890625,0.396590759419103,88.7,-5.323391562873443,3.4250649445010954,-16.865716934204098,2012-06-19 11:24:00
4,2544.209833257649,-1614.8169718484166,-12314.830078125,0.396590759419103,88.7,-7.1090462100388025,1.1866403966274035,-15.77000331878662,2012-06-19 11:25:00
5,2590.024137307467,-1619.3001951274289,-12303.177734375,0.396590759419103,88.7,-8.06617940211467,0.6757134807081577,-15.363096237182615,2012-06-19 11:26:00
6,2635.736362831439,-1623.7245450764403,-12291.0615234375,0.396590759419103,88.7,-5.217301444480071,7.090153388344209,-14.83714771270752,2012-06-19 11:27:00
7,2681.347828304075,-1628.0885349430246,-12278.4501953125,0.396590759419103,88.7,-3.4837052339656136,-2.6041879681085263,-17.385272979736328,2012-06-19 11:28:00
8,2726.852588742562,-1632.3940086901364,-12265.3701171875,0.396590759419103,88.7,-6.597347579272901,1.0638337918290477,-16.7938232421875,2012-06-19 11:29:00
9,2772.250953484826,-1636.6392160731375,-12251.8173828125,0.396590759419103,88.7,-8.51625129709781,0.2905842944810217,-14.406750679016113,2012-06-19 11:30:00
10,2817.5416418428786,-1640.8260081007265,-12237.78515625,0.396590759419103,88.7,-12.036083329417002,2.137926920095637,-11.452796936035154,2012-06-19 11:31:00
11,2862.720683770791,-1644.951605750428,-12223.263671875,0.396590759419103,88.7,-10.256954471011,-7.6814678590948295,-11.682711601257324,2012-06-19 11:32:00
12,2907.78797498163,-1649.0173698195922,-12208.275390625,0.396590759419103,88.7,-11.837952170612626,-6.827149149269317,-8.139491081237793,2012-06-19 11:33:00
13,2952.7414846067195,-1653.0226519050354,-12192.7958984375,0.396590759419103,88.7,-3.993180168144335,-4.408291775392391,-15.89345932006836,2012-06-19 11:34:00
14,2997.5790522994344,-1656.9679215634094,-12176.8505859375,0.396590759419103,88.7,-4.682984564846941,-7.729432046819325,-14.330322265625,2012-06-19 11:35:00
15,3042.298801860059,-1660.8516552692108,-12160.4267578125,0.396590759419103,88.7,-9.825662972055696,-4.8881029402182605,-4.719488143920898,2012-06-19 11:36:00
16,3086.89850644156,-1664.6760476327145,-12143.5224609375,0.396590759419103,88.7,-13.415762902166396,-4.400505342813432,-3.6689419746398926,2012-06-19 11:37:00
17,3131.3772521216497,-1668.4370207981867,-12126.1484375,0.396590759419103,88.7,-7.2491629809558225,3.2301842186878638,-12.775054931640625,2012-06-19 11:38:00
18,3175.732351569277,-1672.1370625954478,-12108.2880859375,0.396590759419103,88.7,-8.616271574909298,-9.297945021847175,-12.851263999938965,2012-06-19 11:39:00
19,3219.9635619469263,-1675.7761982155137,-12089.9521484375,0.396590759419103,88.7,-10.494483098330203,-0.2783393108760137,-11.375868797302244,2012-06-19 11:40:00
20,3264.0642545915052,-1679.352047155831,-12071.1484375,0.396590759419103,88.7,-12.536568183342519,-1.8099391641400224,-8.79232120513916,2012-06-19 11:41:00
21,3308.0370971928123,-1682.8666644626487,-12051.8583984375,0.396590759419103,88.7,-5.311654523099283,-2.5302330742576546,1.54336416721344,2012-06-19 11:42:00
22,3351.8789399088896,-1686.3157133243346,-12032.087890625,0.396590759419103,88.7,-4.780308268824457,7.2490312456460515,13.430859565734865,2012-06-19 11:43:00
23,3395.588122690543,-1689.706852195266,-12011.8583984375,0.396590759419103,88.7,-2.7231482212794016,9.106067937869994,12.391578674316404,2012-06-19 11:44:00
24,3439.164567937836,-1693.0322347018991,-11991.138671875,0.396590759419103,88.7,1.609308750412637,-6.326455740071737,5.180494785308838,2012-06-19 11:45:00
25,3482.598599936668,-1696.2932327411108,-11969.9462890625,0.396590759419103,88.7,14.135077832533964,-13.221998710188295,7.2222228050231925,2012-06-19 11:46:00
26,3525.896667490155,-1699.4928591002572,-11948.2705078125,0.396590759419103,88.7,11.117811966713349,-6.640436083955501,14.425592422485352,2012-06-19 11:47:00
27,3569.053397432177,-1702.6266394305712,-11926.126953125,0.396590759419103,88.7,-6.115527871700728,-14.157602106576805,6.13446855545044,2012-06-19 11:48:00
28,3612.0671997368213,-1705.6981749853912,-11903.498046875,0.396590759419103,88.7,-9.401698764286856,-14.324063620658235,-4.4178361892700195,2012-06-19 11:49:00
29,3654.9358707211763,-1708.7027853515121,-11880.3994140625,0.396590759419103,88.7,-5.719385523843697,-11.935205399808705,-9.178947448730467,2012-06-19 11:50:00
30,3697.6581387698902,-1711.644775103803,-11856.82421875,0.396590759419103,88.7,0.46609752256523496,-17.202028013045197,-8.576462745666504,2012-06-19 11:51:00
31,3740.23092961405,-1714.520535943182,-11832.7705078125,0.396590759419103,88.7,-0.5161286492624555,-18.724884469166195,4.158771991729736,2012-06-19 11:52:00
32,3782.652577654698,-1717.3329406104403,-11808.2353515625,0.396590759419103,88.7,-1.1404303535870142,-10.446162087636024,-11.658233642578125,2012-06-19 11:53:00
33,3824.920762326485,-1720.0785480709656,-11783.2294921875,0.396590759419103,88.7,-3.8589286528809983,-11.781198146582398,-15.487661361694336,2012-06-19 11:54:00
34,3867.03410217736,-1722.7582379833948,-11757.73828125,0.396590759419103,88.7,-5.345273611380363,-10.202447021467405,-16.040903091430664,2012-06-19 11:55:00
35,3909.002846765008,-1725.3714380001254,-11731.7666015625,0.396590759419103,88.7,-7.524053779195513,-9.618297491603618,-15.395885467529295,2012-06-19 11:56:00
36,3950.7867424896226,-1727.9181512098676,-11705.3291015625,0.396590759419103,88.7,-6.418430196017418,-6.528428011585819,-17.728839874267578,2012-06-19 11:57:00
37,3992.420842599124,-1730.3979321851655,-11678.4091796875,0.396590759419103,88.7,-7.266791628165663,-2.316194996120366,-16.733530044555664,2012-06-19 11:58:00
38,4033.892469160672,-1732.8116051837733,-11651.0068359375,0.396590759419103,88.7,-6.215866998121411,4.4362965490297945,-7.461573600769043,2012-06-19 11:59:00
39,4075.1966807782755,-1735.1564919472748,-11623.126953125,0.396590759419103,88.7,-7.373882249932308,10.832705280174732,-6.25665807723999,2012-06-19 12:00:00
40,4116.334139464072,-1737.434241956249,-11594.771484375,0.396590759419103,88.7,-3.16486433210693,3.9527930853088815,-17.580337524414062,2012-06-19 12:01:00
41,4157.300348187707,-1739.6440944613894,-11565.9326171875,0.396590759419103,88.7,-1.7440958843467342,-7.676563458165736,-18.83683586120605,2012-06-19 12:02:00
42,4198.093389440068,-1741.7864938283328,-11536.61328125,0.396590759419103,88.7,-5.161810172386907,-5.872623462081772,-15.57246208190918,2012-06-19 12:03:00
43,4238.714443145085,-1743.8586176983172,-11506.81640625,0.396590759419103,88.7,-3.4763373857736504,-8.233730531429966,-17.379562377929688,2012-06-19 12:04:00
44,4279.154716770167,-1745.8608872728546,-11476.5390625,0.396590759419103,88.7,-3.6586521619736136,-8.793693752337674,-17.172515869140625,2012-06-19 12:05:00
45,4319.417836759671,-1747.7951354153738,-11445.7783203125,0.396590759419103,88.7,-6.368901607235713,-9.63550856607387,-15.097503662109375,2012-06-19 12:06:00
46,4359.498962481661,-1749.6596552175213,-11414.541015625,0.396590759419103,88.7,-5.19736276915291,-10.825887902496723,-15.19980239868164,2012-06-19 12:07:00
47,4399.3961008539845,-1751.4541625323875,-11382.8203125,0.396590759419103,88.7,-3.3647886061803685,-12.252883239774091,-14.949140548706055,2012-06-19 12:08:00
48,4439.107233603472,-1753.1781303755454,-11350.6171875,0.396590759419103,88.7,-3.2223651912091715,-11.188409008827838,-14.764561653137207,2012-06-19 12:09:00
49,4478.628248610739,-1754.8297762655966,-11317.9345703125,0.396590759419103,88.7,-8.0994763511681,-10.712254730924222,-11.16788101196289,2012-06-19 12:10:00
50,4517.951065737363,-1756.4116565596635,-11284.7705078125,0.396590759419103,88.7,-6.457936178080736,-9.84807279193634,-13.654308319091795,2012-06-19 12:11:00
51,4557.096158907694,-1757.9223837250247,-11251.1123046875,0.396590759419103,88.7,-9.543769112265325,-9.92603926676253,-9.71500015258789,2012-06-19 12:12:00
52,4596.036621512647,-1759.3581217783906,-11216.9775390625,0.396590759419103,88.7,-9.595669062483529,-10.099573216407505,-9.75645637512207,2012-06-19 12:13:00
53,4634.779958351079,-1760.724964821773,-11182.359375,0.396590759419103,88.7,-11.964865006568056,-8.483161410375793,-5.179931163787842,2012-06-19 12:14:00
54,4673.322575215396,-1762.0166585344339,-11147.2568359375,0.396590759419103,88.7,-10.518389488879954,-8.745566637468611,-1.5625973939895632,2012-06-19 12:15:00
55,4711.661475436622,-1763.2374409908334,-11111.6689453125,0.396590759419103,88.7,-1.8888868334253808,-7.9860965801820365,-17.011201858520508,2012-06-19 12:16:00
56,4749.791758928161,-1764.382666041416,-11075.595703125,0.396590759419103,88.7,-4.200335220942313,-10.684447895390212,-13.44168472290039,2012-06-19 12:17:00
57,4787.717714146502,-1765.4558160301895,-11039.03515625,0.396590759419103,88.7,-9.082155288863143,-10.330926439806227,-8.856536865234375,2012-06-19 12:18:00
58,4825.429483490678,-1766.4517772778381,-11001.986328125,0.396590759419103,88.7,-9.817811004138193,-10.565979039504539,-8.55323600769043,2012-06-19 12:19:00
59,4862.927980882976,-1767.3746276400962,-10964.455078125,0.396590759419103,88.7,-10.406459467028538,-11.567414746565163,-4.798281192779541,2012-06-19 12:20:00
60,4900.210601611136,-1768.2229191645056,-10926.4306640625,0.396590759419103,88.7,-11.381583912547429,-7.766924325582849,-4.693509578704834,2012-06-19 12:21:00
61,4937.273183173742,-1768.9943836946368,-10887.91796875,0.396590759419103,88.7,-13.133459813955696,-7.441528546924631,-0.6107174158096313,2012-06-19 12:22:00
62,4974.115315468809,-1769.6898001250665,-10848.91796875,0.396590759419103,88.7,-10.427063271277405,-2.0139111753430186,7.358169078826903,2012-06-19 12:23:00
63,5010.731965408921,-1770.3079724134875,-10809.4287109375,0.396590759419103,88.7,-7.300580644542593,4.739798162773589,7.69858455657959,2012-06-19 12:24:00
64,5047.1203952809965,-1770.8509027146902,-10769.4453125,0.396590759419103,88.7,-0.3842821417404582,7.554968532490466,12.479936599731445,2012-06-19 12:25:00
65,5083.279691162746,-1771.3145131729398,-10728.9765625,0.396590759419103,88.7,-1.1622950726632806,0.18650579353982003,17.400115966796875,2012-06-19 12:26:00
66,5119.207190914138,-1771.7015344555732,-10688.01171875,0.396590759419103,88.7,0.5505865942990757,1.6287428579823562,15.05367374420166,2012-06-19 12:27:00
